datetime,num_orders
27/05/2018 8:50,3
27/05/2018 9:00,8
27/05/2018 9:10,17
27/05/2018 9:20,7
27/05/2018 9:30,12
27/05/2018 9:40,10
27/05/2018 9:50,14
27/05/2018 10:00,16
27/05/2018 10:10,21
27/05/2018 10:20,14
27/05/2018 10:30,9
27/05/2018 10:40,7
27/05/2018 10:50,10
27/05/2018 11:00,10
27/05/2018 11:10,3
27/05/2018 11:20,2
27/05/2018 11:30,5
27/05/2018 11:40,8
27/05/2018 11:50,14
27/05/2018 12:00,6
27/05/2018 12:10,9
27/05/2018 12:20,7
27/05/2018 12:30,6
27/05/2018 12:40,6
27/05/2018 12:50,6
27/05/2018 13:00,9
27/05/2018 13:10,7
27/05/2018 13:20,13
27/05/2018 13:30,15
27/05/2018 13:40,7
27/05/2018 13:50,11
27/05/2018 14:00,10
27/05/2018 14:10,13
27/05/2018 14:20,19
27/05/2018 14:30,19
27/05/2018 14:40,20
27/05/2018 14:50,7
27/05/2018 15:00,17
27/05/2018 15:10,17
27/05/2018 15:20,9
27/05/2018 15:30,16
27/05/2018 15:40,14
27/05/2018 15:50,8
27/05/2018 16:00,12
27/05/2018 16:10,14
27/05/2018 16:20,26
27/05/2018 16:30,21
27/05/2018 16:40,11
27/05/2018 16:50,16
27/05/2018 17:00,8
27/05/2018 17:10,14
27/05/2018 17:20,9
27/05/2018 17:30,7
27/05/2018 17:40,15
27/05/2018 17:50,10
27/05/2018 18:00,8
27/05/2018 18:10,10
27/05/2018 18:20,3
27/05/2018 18:30,6
27/05/2018 18:40,5
27/05/2018 18:50,5
27/05/2018 19:00,6
27/05/2018 19:10,11
27/05/2018 19:20,12
27/05/2018 19:30,20
27/05/2018 19:40,16
27/05/2018 19:50,19
27/05/2018 20:00,15
27/05/2018 20:10,11
27/05/2018 20:20,10
27/05/2018 20:30,14
27/05/2018 20:40,14
27/05/2018 20:50,14
27/05/2018 21:00,11
27/05/2018 21:10,13
27/05/2018 21:20,3
27/05/2018 21:30,12
27/05/2018 21:40,14
27/05/2018 21:50,24
27/05/2018 22:00,28
27/05/2018 22:10,21
27/05/2018 22:20,11
27/05/2018 22:30,14
27/05/2018 22:40,12
27/05/2018 22:50,25
27/05/2018 23:00,19
27/05/2018 23:10,16
27/05/2018 23:20,21
27/05/2018 23:30,17
27/05/2018 23:40,14
27/05/2018 23:50,26
28/05/2018 0:00,31
28/05/2018 0:10,26
28/05/2018 0:20,20
28/05/2018 0:30,25
28/05/2018 0:40,27
28/05/2018 0:50,28
28/05/2018 1:00,31
28/05/2018 1:10,18
28/05/2018 1:20,11
28/05/2018 1:30,3
28/05/2018 1:40,6
28/05/2018 1:50,9
28/05/2018 2:00,28
28/05/2018 2:10,44
28/05/2018 2:20,40
28/05/2018 2:30,37
28/05/2018 2:40,18
28/05/2018 2:50,19
28/05/2018 3:00,20
28/05/2018 3:10,18
28/05/2018 3:20,32
28/05/2018 3:30,30
28/05/2018 3:40,30
28/05/2018 3:50,25
28/05/2018 4:00,20
28/05/2018 4:10,13
28/05/2018 4:20,16
28/05/2018 4:30,17
28/05/2018 4:40,21
28/05/2018 4:50,20
28/05/2018 5:00,7
28/05/2018 5:10,4
28/05/2018 5:20,11
28/05/2018 5:30,6
28/05/2018 5:40,0
28/05/2018 5:50,0
28/05/2018 6:00,2
28/05/2018 6:10,1
28/05/2018 6:20,0
28/05/2018 6:30,2
28/05/2018 6:40,3
28/05/2018 6:50,1
28/05/2018 7:00,1
28/05/2018 7:10,4
28/05/2018 7:20,2
28/05/2018 7:30,3
28/05/2018 7:40,6
28/05/2018 7:50,11
28/05/2018 8:00,7
28/05/2018 8:10,11
28/05/2018 8:20,15
28/05/2018 8:30,18
28/05/2018 8:40,8
28/05/2018 8:50,11
28/05/2018 9:00,25
28/05/2018 9:10,18
28/05/2018 9:20,23
28/05/2018 9:30,10
28/05/2018 9:40,12
28/05/2018 9:50,8
28/05/2018 10:00,13
28/05/2018 10:10,27
28/05/2018 10:20,17
28/05/2018 10:30,13
28/05/2018 10:40,15
28/05/2018 10:50,22
28/05/2018 11:00,26
28/05/2018 11:10,14
28/05/2018 11:20,19
28/05/2018 11:30,23
28/05/2018 11:40,20
28/05/2018 11:50,19
28/05/2018 12:00,24
28/05/2018 12:10,15
28/05/2018 12:20,11
28/05/2018 12:30,4
28/05/2018 12:40,6
28/05/2018 12:50,5
28/05/2018 13:00,7
28/05/2018 13:10,16
28/05/2018 13:20,9
28/05/2018 13:30,12
28/05/2018 13:40,5
28/05/2018 13:50,19
28/05/2018 14:00,13
28/05/2018 14:10,11
28/05/2018 14:20,13
28/05/2018 14:30,15
28/05/2018 14:40,20
28/05/2018 14:50,17
28/05/2018 15:00,13
28/05/2018 15:10,21
28/05/2018 15:20,14
28/05/2018 15:30,9
28/05/2018 15:40,18
28/05/2018 15:50,22
28/05/2018 16:00,18
28/05/2018 16:10,18
28/05/2018 16:20,16
28/05/2018 16:30,16
28/05/2018 16:40,20
28/05/2018 16:50,9
28/05/2018 17:00,14
28/05/2018 17:10,8
28/05/2018 17:20,19
28/05/2018 17:30,21
28/05/2018 17:40,25
28/05/2018 17:50,9
28/05/2018 18:00,12
28/05/2018 18:10,5
28/05/2018 18:20,10
28/05/2018 18:30,4
28/05/2018 18:40,7
28/05/2018 18:50,2
28/05/2018 19:00,11
28/05/2018 19:10,13
28/05/2018 19:20,16
28/05/2018 19:30,18
28/05/2018 19:40,18
28/05/2018 19:50,11
28/05/2018 20:00,11
28/05/2018 20:10,14
28/05/2018 20:20,8
28/05/2018 20:30,10
28/05/2018 20:40,7
28/05/2018 20:50,17
28/05/2018 21:00,16
28/05/2018 21:10,13
28/05/2018 21:20,12
28/05/2018 21:30,13
28/05/2018 21:40,15
28/05/2018 21:50,21
28/05/2018 22:00,10
28/05/2018 22:10,13
28/05/2018 22:20,18
28/05/2018 22:30,19
28/05/2018 22:40,11
28/05/2018 22:50,13
28/05/2018 23:00,11
28/05/2018 23:10,6
28/05/2018 23:20,8
28/05/2018 23:30,9
28/05/2018 23:40,11
28/05/2018 23:50,16
29/05/2018 0:00,6
29/05/2018 0:10,10
29/05/2018 0:20,17
29/05/2018 0:30,12
29/05/2018 0:40,20
29/05/2018 0:50,13
29/05/2018 1:00,18
29/05/2018 1:10,19
29/05/2018 1:20,11
29/05/2018 1:30,5
29/05/2018 1:40,9
29/05/2018 1:50,12
29/05/2018 2:00,20
29/05/2018 2:10,25
29/05/2018 2:20,15
29/05/2018 2:30,12
29/05/2018 2:40,3
29/05/2018 2:50,5
29/05/2018 3:00,14
29/05/2018 3:10,8
29/05/2018 3:20,15
29/05/2018 3:30,10
29/05/2018 3:40,6
29/05/2018 3:50,8
29/05/2018 4:00,8
29/05/2018 4:10,10
29/05/2018 4:20,3
29/05/2018 4:30,0
29/05/2018 4:40,6
29/05/2018 4:50,13
29/05/2018 5:00,14
29/05/2018 5:10,7
29/05/2018 5:20,4
29/05/2018 5:30,6
29/05/2018 5:40,0
29/05/2018 5:50,1
29/05/2018 6:00,0
29/05/2018 6:10,0
29/05/2018 6:20,1
29/05/2018 6:30,1
29/05/2018 6:40,2
29/05/2018 6:50,0
29/05/2018 7:00,8
29/05/2018 7:10,1
29/05/2018 7:20,1
29/05/2018 7:30,0
29/05/2018 7:40,6
29/05/2018 7:50,10
29/05/2018 8:00,9
29/05/2018 8:10,10
29/05/2018 8:20,9
29/05/2018 8:30,12
29/05/2018 8:40,11
29/05/2018 8:50,10
29/05/2018 9:00,12
29/05/2018 9:10,19
29/05/2018 9:20,19
29/05/2018 9:30,15
29/05/2018 9:40,4
29/05/2018 9:50,5
29/05/2018 10:00,12
29/05/2018 10:10,15
29/05/2018 10:20,8
29/05/2018 10:30,18
29/05/2018 10:40,8
29/05/2018 10:50,9
29/05/2018 11:00,6
29/05/2018 11:10,4
29/05/2018 11:20,7
29/05/2018 11:30,12
29/05/2018 11:40,11
29/05/2018 11:50,11
29/05/2018 12:00,17
29/05/2018 12:10,12
29/05/2018 12:20,13
29/05/2018 12:30,22
29/05/2018 12:40,18
29/05/2018 12:50,13
29/05/2018 13:00,16
29/05/2018 13:10,12
29/05/2018 13:20,14
29/05/2018 13:30,11
29/05/2018 13:40,7
29/05/2018 13:50,9
29/05/2018 14:00,7
29/05/2018 14:10,7
29/05/2018 14:20,5
29/05/2018 14:30,9
29/05/2018 14:40,10
29/05/2018 14:50,5
29/05/2018 15:00,8
29/05/2018 15:10,9
29/05/2018 15:20,8
29/05/2018 15:30,22
29/05/2018 15:40,11
29/05/2018 15:50,16
29/05/2018 16:00,20
29/05/2018 16:10,10
29/05/2018 16:20,13
29/05/2018 16:30,17
29/05/2018 16:40,21
29/05/2018 16:50,26
29/05/2018 17:00,19
29/05/2018 17:10,17
29/05/2018 17:20,9
29/05/2018 17:30,13
29/05/2018 17:40,7
29/05/2018 17:50,5
29/05/2018 18:00,15
29/05/2018 18:10,13
29/05/2018 18:20,18
29/05/2018 18:30,11
29/05/2018 18:40,5
29/05/2018 18:50,5
29/05/2018 19:00,5
29/05/2018 19:10,7
29/05/2018 19:20,14
29/05/2018 19:30,20
29/05/2018 19:40,7
29/05/2018 19:50,4
29/05/2018 20:00,8
29/05/2018 20:10,11
29/05/2018 20:20,6
29/05/2018 20:30,10
29/05/2018 20:40,12
29/05/2018 20:50,7
29/05/2018 21:00,7
29/05/2018 21:10,15
29/05/2018 21:20,17
29/05/2018 21:30,14
29/05/2018 21:40,10
29/05/2018 21:50,14
29/05/2018 22:00,10
29/05/2018 22:10,5
29/05/2018 22:20,9
29/05/2018 22:30,15
29/05/2018 22:40,12
29/05/2018 22:50,10
29/05/2018 23:00,9
29/05/2018 23:10,16
29/05/2018 23:20,12
29/05/2018 23:30,23
29/05/2018 23:40,21
29/05/2018 23:50,34
30/05/2018 0:00,26
30/05/2018 0:10,17
30/05/2018 0:20,11
30/05/2018 0:30,15
30/05/2018 0:40,9
30/05/2018 0:50,15
30/05/2018 1:00,20
30/05/2018 1:10,17
30/05/2018 1:20,15
30/05/2018 1:30,4
30/05/2018 1:40,1
30/05/2018 1:50,8
30/05/2018 2:00,24
30/05/2018 2:10,23
30/05/2018 2:20,16
30/05/2018 2:30,15
30/05/2018 2:40,9
30/05/2018 2:50,4
30/05/2018 3:00,5
30/05/2018 3:10,4
30/05/2018 3:20,4
30/05/2018 3:30,7
30/05/2018 3:40,9
30/05/2018 3:50,15
30/05/2018 4:00,6
30/05/2018 4:10,7
30/05/2018 4:20,5
30/05/2018 4:30,9
30/05/2018 4:40,5
30/05/2018 4:50,13
30/05/2018 5:00,7
30/05/2018 5:10,12
30/05/2018 5:20,16
30/05/2018 5:30,15
30/05/2018 5:40,4
30/05/2018 5:50,2
30/05/2018 6:00,2
30/05/2018 6:10,3
30/05/2018 6:20,4
30/05/2018 6:30,1
30/05/2018 6:40,2
30/05/2018 6:50,1
30/05/2018 7:00,0
30/05/2018 7:10,1
30/05/2018 7:20,0
30/05/2018 7:30,3
30/05/2018 7:40,1
30/05/2018 7:50,3
30/05/2018 8:00,7
30/05/2018 8:10,16
30/05/2018 8:20,8
30/05/2018 8:30,14
30/05/2018 8:40,8
30/05/2018 8:50,10
30/05/2018 9:00,12
30/05/2018 9:10,14
30/05/2018 9:20,11
30/05/2018 9:30,12
30/05/2018 9:40,15
30/05/2018 9:50,17
30/05/2018 10:00,15
30/05/2018 10:10,18
30/05/2018 10:20,10
30/05/2018 10:30,9
30/05/2018 10:40,8
30/05/2018 10:50,17
30/05/2018 11:00,18
30/05/2018 11:10,10
30/05/2018 11:20,5
30/05/2018 11:30,5
30/05/2018 11:40,12
30/05/2018 11:50,23
30/05/2018 12:00,16
30/05/2018 12:10,16
30/05/2018 12:20,8
30/05/2018 12:30,17
30/05/2018 12:40,15
30/05/2018 12:50,10
30/05/2018 13:00,7
30/05/2018 13:10,13
30/05/2018 13:20,13
30/05/2018 13:30,23
30/05/2018 13:40,21
30/05/2018 13:50,12
30/05/2018 14:00,8
30/05/2018 14:10,8
30/05/2018 14:20,9
30/05/2018 14:30,9
30/05/2018 14:40,9
30/05/2018 14:50,13
30/05/2018 15:00,8
30/05/2018 15:10,6
30/05/2018 15:20,17
30/05/2018 15:30,14
30/05/2018 15:40,10
30/05/2018 15:50,4
30/05/2018 16:00,10
30/05/2018 16:10,17
30/05/2018 16:20,23
30/05/2018 16:30,15
30/05/2018 16:40,14
30/05/2018 16:50,27
30/05/2018 17:00,13
30/05/2018 17:10,18
30/05/2018 17:20,16
30/05/2018 17:30,14
30/05/2018 17:40,11
30/05/2018 17:50,16
30/05/2018 18:00,22
30/05/2018 18:10,12
30/05/2018 18:20,4
30/05/2018 18:30,3
30/05/2018 18:40,4
30/05/2018 18:50,8
30/05/2018 19:00,10
30/05/2018 19:10,14
30/05/2018 19:20,19
30/05/2018 19:30,17
30/05/2018 19:40,17
30/05/2018 19:50,25
30/05/2018 20:00,18
30/05/2018 20:10,10
30/05/2018 20:20,22
30/05/2018 20:30,13
30/05/2018 20:40,18
30/05/2018 20:50,17
30/05/2018 21:00,19
30/05/2018 21:10,16
30/05/2018 21:20,23
30/05/2018 21:30,16
30/05/2018 21:40,22
30/05/2018 21:50,19
30/05/2018 22:00,14
30/05/2018 22:10,11
30/05/2018 22:20,9
30/05/2018 22:30,13
30/05/2018 22:40,11
30/05/2018 22:50,21
30/05/2018 23:00,26
30/05/2018 23:10,7
30/05/2018 23:20,12
30/05/2018 23:30,16
30/05/2018 23:40,10
30/05/2018 23:50,14
31/05/2018 0:00,23
31/05/2018 0:10,14
31/05/2018 0:20,17
31/05/2018 0:30,23
31/05/2018 0:40,30
31/05/2018 0:50,30
31/05/2018 1:00,17
31/05/2018 1:10,11
31/05/2018 1:20,6
31/05/2018 1:30,7
31/05/2018 1:40,4
31/05/2018 1:50,16
31/05/2018 2:00,11
31/05/2018 2:10,14
31/05/2018 2:20,31
31/05/2018 2:30,23
31/05/2018 2:40,16
31/05/2018 2:50,6
31/05/2018 3:00,4
31/05/2018 3:10,9
31/05/2018 3:20,11
31/05/2018 3:30,25
31/05/2018 3:40,22
31/05/2018 3:50,21
31/05/2018 4:00,23
31/05/2018 4:10,31
31/05/2018 4:20,30
31/05/2018 4:30,30
31/05/2018 4:40,17
31/05/2018 4:50,11
31/05/2018 5:00,20
31/05/2018 5:10,15
31/05/2018 5:20,9
31/05/2018 5:30,4
31/05/2018 5:40,0
31/05/2018 5:50,0
31/05/2018 6:00,2
31/05/2018 6:10,1
31/05/2018 6:20,1
31/05/2018 6:30,2
31/05/2018 6:40,0
31/05/2018 6:50,0
31/05/2018 7:00,0
31/05/2018 7:10,1
31/05/2018 7:20,0
31/05/2018 7:30,4
31/05/2018 7:40,5
31/05/2018 7:50,7
31/05/2018 8:00,16
31/05/2018 8:10,17
31/05/2018 8:20,16
31/05/2018 8:30,8
31/05/2018 8:40,5
31/05/2018 8:50,9
31/05/2018 9:00,18
31/05/2018 9:10,23
31/05/2018 9:20,12
31/05/2018 9:30,7
31/05/2018 9:40,11
31/05/2018 9:50,20
31/05/2018 10:00,14
31/05/2018 10:10,17
31/05/2018 10:20,12
31/05/2018 10:30,15
31/05/2018 10:40,9
31/05/2018 10:50,6
31/05/2018 11:00,9
31/05/2018 11:10,24
31/05/2018 11:20,16
31/05/2018 11:30,11
31/05/2018 11:40,17
31/05/2018 11:50,11
31/05/2018 12:00,16
31/05/2018 12:10,20
31/05/2018 12:20,15
31/05/2018 12:30,6
31/05/2018 12:40,5
31/05/2018 12:50,3
31/05/2018 13:00,5
31/05/2018 13:10,12
31/05/2018 13:20,12
31/05/2018 13:30,11
31/05/2018 13:40,16
31/05/2018 13:50,14
31/05/2018 14:00,16
31/05/2018 14:10,16
31/05/2018 14:20,15
31/05/2018 14:30,8
31/05/2018 14:40,8
31/05/2018 14:50,14
31/05/2018 15:00,7
31/05/2018 15:10,13
31/05/2018 15:20,16
31/05/2018 15:30,10
31/05/2018 15:40,15
31/05/2018 15:50,10
31/05/2018 16:00,6
31/05/2018 16:10,15
31/05/2018 16:20,20
31/05/2018 16:30,28
31/05/2018 16:40,18
31/05/2018 16:50,14
31/05/2018 17:00,22
31/05/2018 17:10,12
31/05/2018 17:20,16
31/05/2018 17:30,10
31/05/2018 17:40,7
31/05/2018 17:50,13
31/05/2018 18:00,11
31/05/2018 18:10,5
31/05/2018 18:20,3
31/05/2018 18:30,3
31/05/2018 18:40,8
31/05/2018 18:50,6
31/05/2018 19:00,4
31/05/2018 19:10,5
31/05/2018 19:20,13
31/05/2018 19:30,11
31/05/2018 19:40,18
31/05/2018 19:50,11
31/05/2018 20:00,10
31/05/2018 20:10,14
31/05/2018 20:20,16
31/05/2018 20:30,14
31/05/2018 20:40,5
31/05/2018 20:50,16
31/05/2018 21:00,15
31/05/2018 21:10,11
31/05/2018 21:20,9
31/05/2018 21:30,18
31/05/2018 21:40,31
31/05/2018 21:50,23
31/05/2018 22:00,12
31/05/2018 22:10,11
31/05/2018 22:20,15
31/05/2018 22:30,12
31/05/2018 22:40,22
31/05/2018 22:50,21
31/05/2018 23:00,25
31/05/2018 23:10,16
31/05/2018 23:20,17
31/05/2018 23:30,13
31/05/2018 23:40,28
31/05/2018 23:50,30
01/06/2018 0:00,28
01/06/2018 0:10,10
01/06/2018 0:20,19
01/06/2018 0:30,18
01/06/2018 0:40,17
01/06/2018 0:50,26
01/06/2018 1:00,12
01/06/2018 1:10,20
01/06/2018 1:20,7
01/06/2018 1:30,8
01/06/2018 1:40,10
01/06/2018 1:50,20
01/06/2018 2:00,21
01/06/2018 2:10,27
01/06/2018 2:20,23
01/06/2018 2:30,15
01/06/2018 2:40,9
01/06/2018 2:50,16
01/06/2018 3:00,19
01/06/2018 3:10,30
01/06/2018 3:20,19
01/06/2018 3:30,21
01/06/2018 3:40,20
01/06/2018 3:50,23
01/06/2018 4:00,17
01/06/2018 4:10,7
01/06/2018 4:20,2
01/06/2018 4:30,15
01/06/2018 4:40,17
01/06/2018 4:50,7
01/06/2018 5:00,12
01/06/2018 5:10,19
01/06/2018 5:20,9
01/06/2018 5:30,5
01/06/2018 5:40,3
01/06/2018 5:50,2
01/06/2018 6:00,5
01/06/2018 6:10,6
01/06/2018 6:20,8
01/06/2018 6:30,1
01/06/2018 6:40,1
01/06/2018 6:50,1
01/06/2018 7:00,0
01/06/2018 7:10,1
01/06/2018 7:20,3
01/06/2018 7:30,7
01/06/2018 7:40,12
01/06/2018 7:50,4
01/06/2018 8:00,18
01/06/2018 8:10,26
01/06/2018 8:20,30
01/06/2018 8:30,13
01/06/2018 8:40,13
01/06/2018 8:50,15
01/06/2018 9:00,14
01/06/2018 9:10,20
01/06/2018 9:20,10
01/06/2018 9:30,10
01/06/2018 9:40,21
01/06/2018 9:50,17
01/06/2018 10:00,18
01/06/2018 10:10,19
01/06/2018 10:20,16
01/06/2018 10:30,7
01/06/2018 10:40,18
01/06/2018 10:50,15
01/06/2018 11:00,23
01/06/2018 11:10,22
01/06/2018 11:20,20
01/06/2018 11:30,20
01/06/2018 11:40,23
01/06/2018 11:50,16
01/06/2018 12:00,10
01/06/2018 12:10,15
01/06/2018 12:20,9
01/06/2018 12:30,15
01/06/2018 12:40,10
01/06/2018 12:50,10
01/06/2018 13:00,11
01/06/2018 13:10,21
01/06/2018 13:20,27
01/06/2018 13:30,13
01/06/2018 13:40,10
01/06/2018 13:50,3
01/06/2018 14:00,6
01/06/2018 14:10,13
01/06/2018 14:20,4
01/06/2018 14:30,4
01/06/2018 14:40,11
01/06/2018 14:50,10
01/06/2018 15:00,13
01/06/2018 15:10,5
01/06/2018 15:20,5
01/06/2018 15:30,5
01/06/2018 15:40,10
01/06/2018 15:50,8
01/06/2018 16:00,11
01/06/2018 16:10,10
01/06/2018 16:20,8
01/06/2018 16:30,12
01/06/2018 16:40,17
01/06/2018 16:50,14
01/06/2018 17:00,18
01/06/2018 17:10,15
01/06/2018 17:20,22
01/06/2018 17:30,16
01/06/2018 17:40,18
01/06/2018 17:50,14
01/06/2018 18:00,10
01/06/2018 18:10,14
01/06/2018 18:20,15
01/06/2018 18:30,6
01/06/2018 18:40,5
01/06/2018 18:50,10
01/06/2018 19:00,8
01/06/2018 19:10,5
01/06/2018 19:20,10
01/06/2018 19:30,5
01/06/2018 19:40,8
01/06/2018 19:50,8
01/06/2018 20:00,13
01/06/2018 20:10,10
01/06/2018 20:20,18
01/06/2018 20:30,10
01/06/2018 20:40,11
01/06/2018 20:50,11
01/06/2018 21:00,12
01/06/2018 21:10,20
01/06/2018 21:20,10
01/06/2018 21:30,32
01/06/2018 21:40,19
01/06/2018 21:50,13
01/06/2018 22:00,12
01/06/2018 22:10,17
01/06/2018 22:20,27
01/06/2018 22:30,28
01/06/2018 22:40,17
01/06/2018 22:50,23
01/06/2018 23:00,14
01/06/2018 23:10,16
01/06/2018 23:20,16
01/06/2018 23:30,22
01/06/2018 23:40,19
01/06/2018 23:50,13
02/06/2018 0:00,23
02/06/2018 0:10,25
02/06/2018 0:20,32
02/06/2018 0:30,45
02/06/2018 0:40,31
02/06/2018 0:50,30
02/06/2018 1:00,24
02/06/2018 1:10,21
02/06/2018 1:20,9
02/06/2018 1:30,10
02/06/2018 1:40,9
02/06/2018 1:50,14
02/06/2018 2:00,18
02/06/2018 2:10,26
02/06/2018 2:20,24
02/06/2018 2:30,18
02/06/2018 2:40,29
02/06/2018 2:50,11
02/06/2018 3:00,6
02/06/2018 3:10,9
02/06/2018 3:20,11
02/06/2018 3:30,13
02/06/2018 3:40,23
02/06/2018 3:50,23
02/06/2018 4:00,25
02/06/2018 4:10,16
02/06/2018 4:20,7
02/06/2018 4:30,16
02/06/2018 4:40,16
02/06/2018 4:50,15
02/06/2018 5:00,5
02/06/2018 5:10,2
02/06/2018 5:20,12
02/06/2018 5:30,12
02/06/2018 5:40,11
02/06/2018 5:50,2
02/06/2018 6:00,4
02/06/2018 6:10,8
02/06/2018 6:20,7
02/06/2018 6:30,2
02/06/2018 6:40,3
02/06/2018 6:50,1
02/06/2018 7:00,2
02/06/2018 7:10,2
02/06/2018 7:20,2
02/06/2018 7:30,3
02/06/2018 7:40,6
02/06/2018 7:50,11
02/06/2018 8:00,7
02/06/2018 8:10,9
02/06/2018 8:20,10
02/06/2018 8:30,13
02/06/2018 8:40,8
02/06/2018 8:50,11
02/06/2018 9:00,7
02/06/2018 9:10,15
02/06/2018 9:20,21
02/06/2018 9:30,19
02/06/2018 9:40,9
02/06/2018 9:50,7
02/06/2018 10:00,15
02/06/2018 10:10,17
02/06/2018 10:20,19
02/06/2018 10:30,8
02/06/2018 10:40,11
02/06/2018 10:50,15
02/06/2018 11:00,11
02/06/2018 11:10,3
02/06/2018 11:20,7
02/06/2018 11:30,6
02/06/2018 11:40,15
02/06/2018 11:50,17
02/06/2018 12:00,7
02/06/2018 12:10,8
02/06/2018 12:20,8
02/06/2018 12:30,10
02/06/2018 12:40,10
02/06/2018 12:50,9
02/06/2018 13:00,7
02/06/2018 13:10,7
02/06/2018 13:20,9
02/06/2018 13:30,11
02/06/2018 13:40,12
02/06/2018 13:50,7
02/06/2018 14:00,15
02/06/2018 14:10,6
02/06/2018 14:20,5
02/06/2018 14:30,10
02/06/2018 14:40,11
02/06/2018 14:50,22
02/06/2018 15:00,10
02/06/2018 15:10,13
02/06/2018 15:20,9
02/06/2018 15:30,17
02/06/2018 15:40,7
02/06/2018 15:50,10
02/06/2018 16:00,22
02/06/2018 16:10,13
02/06/2018 16:20,17
02/06/2018 16:30,16
02/06/2018 16:40,15
02/06/2018 16:50,14
02/06/2018 17:00,17
02/06/2018 17:10,16
02/06/2018 17:20,6
02/06/2018 17:30,3
02/06/2018 17:40,4
02/06/2018 17:50,2
02/06/2018 18:00,7
02/06/2018 18:10,4
02/06/2018 18:20,11
02/06/2018 18:30,10
02/06/2018 18:40,6
02/06/2018 18:50,5
02/06/2018 19:00,6
02/06/2018 19:10,4
02/06/2018 19:20,9
02/06/2018 19:30,11
02/06/2018 19:40,9
02/06/2018 19:50,8
02/06/2018 20:00,9
02/06/2018 20:10,10
02/06/2018 20:20,6
02/06/2018 20:30,12
02/06/2018 20:40,9
02/06/2018 20:50,10
02/06/2018 21:00,15
02/06/2018 21:10,9
02/06/2018 21:20,14
02/06/2018 21:30,22
02/06/2018 21:40,11
02/06/2018 21:50,7
02/06/2018 22:00,7
02/06/2018 22:10,7
02/06/2018 22:20,12
02/06/2018 22:30,17
02/06/2018 22:40,13
02/06/2018 22:50,22
02/06/2018 23:00,9
02/06/2018 23:10,6
02/06/2018 23:20,11
02/06/2018 23:30,25
02/06/2018 23:40,17
02/06/2018 23:50,16
03/06/2018 0:00,13
03/06/2018 0:10,10
03/06/2018 0:20,18
03/06/2018 0:30,21
03/06/2018 0:40,22
03/06/2018 0:50,23
03/06/2018 1:00,24
03/06/2018 1:10,10
03/06/2018 1:20,9
03/06/2018 1:30,4
03/06/2018 1:40,3
03/06/2018 1:50,11
03/06/2018 2:00,10
03/06/2018 2:10,7
03/06/2018 2:20,6
03/06/2018 2:30,11
03/06/2018 2:40,14
03/06/2018 2:50,7
03/06/2018 3:00,11
03/06/2018 3:10,12
03/06/2018 3:20,5
03/06/2018 3:30,16
03/06/2018 3:40,24
03/06/2018 3:50,29
03/06/2018 4:00,27
03/06/2018 4:10,11
03/06/2018 4:20,13
03/06/2018 4:30,9
03/06/2018 4:40,5
03/06/2018 4:50,5
03/06/2018 5:00,9
03/06/2018 5:10,7
03/06/2018 5:20,5
03/06/2018 5:30,4
03/06/2018 5:40,2
03/06/2018 5:50,0
03/06/2018 6:00,1
03/06/2018 6:10,8
03/06/2018 6:20,3
03/06/2018 6:30,0
03/06/2018 6:40,0
03/06/2018 6:50,2
03/06/2018 7:00,4
03/06/2018 7:10,1
03/06/2018 7:20,1
03/06/2018 7:30,3
03/06/2018 7:40,8
03/06/2018 7:50,7
03/06/2018 8:00,6
03/06/2018 8:10,6
03/06/2018 8:20,8
03/06/2018 8:30,8
03/06/2018 8:40,13
03/06/2018 8:50,11
03/06/2018 9:00,16
03/06/2018 9:10,6
03/06/2018 9:20,3
03/06/2018 9:30,2
03/06/2018 9:40,11
03/06/2018 9:50,19
03/06/2018 10:00,14
03/06/2018 10:10,12
03/06/2018 10:20,5
03/06/2018 10:30,4
03/06/2018 10:40,8
03/06/2018 10:50,10
03/06/2018 11:00,6
03/06/2018 11:10,6
03/06/2018 11:20,3
03/06/2018 11:30,13
03/06/2018 11:40,9
03/06/2018 11:50,7
03/06/2018 12:00,13
03/06/2018 12:10,19
03/06/2018 12:20,17
03/06/2018 12:30,10
03/06/2018 12:40,17
03/06/2018 12:50,11
03/06/2018 13:00,12
03/06/2018 13:10,9
03/06/2018 13:20,11
03/06/2018 13:30,14
03/06/2018 13:40,17
03/06/2018 13:50,14
03/06/2018 14:00,19
03/06/2018 14:10,10
03/06/2018 14:20,10
03/06/2018 14:30,7
03/06/2018 14:40,11
03/06/2018 14:50,11
03/06/2018 15:00,14
03/06/2018 15:10,22
03/06/2018 15:20,10
03/06/2018 15:30,9
03/06/2018 15:40,10
03/06/2018 15:50,5
03/06/2018 16:00,9
03/06/2018 16:10,14
03/06/2018 16:20,19
03/06/2018 16:30,13
03/06/2018 16:40,17
03/06/2018 16:50,18
03/06/2018 17:00,17
03/06/2018 17:10,11
03/06/2018 17:20,11
03/06/2018 17:30,11
03/06/2018 17:40,5
03/06/2018 17:50,10
03/06/2018 18:00,8
03/06/2018 18:10,9
03/06/2018 18:20,4
03/06/2018 18:30,6
03/06/2018 18:40,14
03/06/2018 18:50,4
03/06/2018 19:00,9
03/06/2018 19:10,5
03/06/2018 19:20,11
03/06/2018 19:30,10
03/06/2018 19:40,16
03/06/2018 19:50,13
03/06/2018 20:00,5
